// HSK 2012-2018/Level 1
忍受	ren3shou4
认定	ren4ding4
认可	ren4ke3
任命	ren4ming4
任性	ren4xing4
任意	ren4yi4
任重道远	ren4zhong4-dao4yuan3
仍旧	reng2jiu4
日新月异	ri4xin1-yue4yi4
日益	ri4yi4
荣幸	rong2xing4
荣誉	rong2yu4
容貌	rong2mao4
容纳	rong2na4
容器	rong2qi4
容忍	rong2ren3
溶解	rong2jie3
融化	rong2hua4
融洽	rong2qia4
柔和	rou2he2
揉	rou2
儒家	Ru2jia1
若干	ruo4gan1
弱点	ruo4dian3
撒谎	sa1//huang3
散文	san3wen2
散布	san4bu4
散发	san4fa1
丧失	sang4shi1
骚扰	sao1rao3
嫂子	sao3zi5
刹车	sha1che1
啥	sha4
筛选	shai1xuan3
山脉	shan1mai4
闪烁	shan3shuo4
擅长	shan4chang2
擅自	shan4zi4
伤脑筋	shang1//nao3jin1
商标	shang1biao1
上级	shang4ji2
上进	shang4jin4
上任	shang4//ren4
上瘾	shang4//yin3
上游	shang4you2
尚且	shang4qie3
捎	shao1
梢	shao1
哨	shao4
奢侈	she1chi3
舌头	she2tou5
设立	she4li4
设想	she4xiang3
设置	she4zhi4
社区	she4qu1
涉及	she4ji2
摄氏度	she4shi4du4
申报	shen1bao4
呻吟	shen1yin2
绅士	shen1shi4
深奥	shen1ao4
深沉	shen1chen2
深情厚谊	shen1qing2-hou4yi4
神经	shen2jing1
神奇	shen2qi2
神气	shen2qi4
神圣	shen2sheng4
神态	shen2tai4
神仙	shen2xian5
审查	shen3cha2
审理	shen3li3
审美	shen3mei3
审判	shen3pan4
渗透	shen4tou4
慎重	shen4zhong4
生存	sheng1cun2
生机	sheng1ji1
生理	sheng1li3
生疏	sheng1shu1
生态	sheng1tai4
生物	sheng1wu4
生肖	sheng1xiao4
生效	sheng1//xiao4
生锈	sheng1//xiu4
生育	sheng1yu4
声明	sheng1ming2
声势	sheng1shi4
声誉	sheng1yu4
牲畜	sheng1chu4
省会	sheng3hui4
胜负	sheng4-fu4
盛产	sheng4chan3
盛开	sheng4kai1
盛情	sheng4qing2
盛行	sheng4xing2
尸体	shi1ti3
失事	shi1//shi4
失误	shi1wu4
失踪	shi1//zong1
师范	shi1fan4
施加	shi1jia1
施展	shi1zhan3
十足	shi2zu2
石油	shi2you2
时常	shi2chang2
时而	shi2er2
时光	shi2guang1
时机	shi2ji1
时事	shi2shi4
识别	shi2bie2
实惠	shi2hui4
实力	shi2li4
实施	shi2shi1
实事求是	shi2shi4-qiu2shi4
实行	shi2xing2
实质	shi2zhi4
拾	shi2
使命	shi3ming4
示范	shi4fan4
示威	shi4//wei1
示意	shi4yi4
世代	shi4dai4
势必	shi4bi4
势力	shi4li5
事故	shi4gu4
事迹	shi4ji4
事件	shi4jian4
事态	shi4tai4
事务	shi4wu4
事项	shi4xiang4
事业	shi4ye4
试图	shi4tu2
试验	shi4yan4
视力	shi4li4
视频	shi4pin2
视线	shi4xian4
视野	shi4ye3
是非	shi4fei1
适宜	shi4yi2
逝世	shi4shi4
释放	shi4fang4
收藏	shou1cang2
收缩	shou1suo1
收益	shou1yi4
收音机	shou1yin1ji1
手法	shou3fa3
手势	shou3shi4
手艺	shou3yi4
守护	shou3hu4
首饰	shou3shi5
首要	shou3yao4
受罪	shou4//zui4
授予	shou4yu3
书法	shu1fa3
书籍	shu1ji2
书记	shu1ji5
书面	shu1mian4
舒畅	shu1chang4
疏忽	shu1hu5
疏远	shu1yuan3
束	shu4
束缚	shu4fu4
树立	shu4li4
竖	shu4
数额	shu4e2
耍	shua3
衰老	shuai1lao3
衰退	shuai1tui4
率领	shuai4ling3
涮火锅	shuan4 huo3guo1
双胞胎	shuang1bao1tai1
爽快	shuang3kuai5
水利	shui3li4
水龙头	shui3long2tou2
水泥	shui3ni2
瞬间	shun4jian1
司法	si1fa3
司令	si1ling4
私自	si1zi4
思念	si1nian4
思索	si1suo3
思维	si1wei2
斯文	si1wen2
死亡	si3wang2
四肢	si4zhi1
寺庙	si4miao4
饲养	si4yang3
肆无忌惮	si4wu2ji4dan4
耸	song3
艘	sou1
苏醒	su1xing3
俗话	su2hua4
诉讼	su4song4
素食	su4shi2
素质	su4zhi4
塑造	su4zao4
算数	suan4//shu4
随即	sui2ji2
随意	sui2//yi4
岁月	sui4yue4
隧道	sui4dao4
损坏	sun3huai4
索取	suo3qu3
索性	suo3xing4
塌	ta1
踏实	ta1shi5
塔	ta3
台风	tai2feng1
太空	tai4kong1
泰斗	tai4dou3
贪婪	tan1lan2
贪污	tan1wu1
摊	tan1
瘫痪	tan1huan4
弹性	tan2xing4
坦白	tan3bai2
叹气	tan4//qi4
探测	tan4ce4
探索	tan4suo3
探讨	tan4tao3
探望	tan4wang4
倘若	tang3ruo4
掏	tao1
滔滔不绝	tao1tao1-bu4jue2
陶瓷	tao2ci2
陶醉	tao2zui4
淘汰	tao2tai4
讨好	tao3//hao3
特长	te4chang2
特定	te4ding4
特意	te4yi4
提拔	ti2ba5
提炼	ti2lian4
提示	ti2shi4
提议	ti2yi4
题材	ti2cai2
体裁	ti3cai2
体积	ti3ji1
体谅	ti3liang5
体面	ti3mian5
体系	ti3xi4
天才	tian1cai2
天赋	tian1fu4
天伦之乐	tian1lun2zhi1le4
天然气	tian1ran2qi4
天生	tian1sheng1
天堂	tian1tang2
天文	tian1wen2
田径	tian2jing4
田野	tian2ye3
舔	tian3
挑剔	tiao1ti1
条款	tiao2kuan3
条理	tiao2li3
条约	tiao2yue1
调和	tiao2he2
调剂	tiao2//ji4
调节	tiao2jie2
调解	tiao2jie3
调料	tiao2liao4
挑拨	tiao3bo1
挑衅	tiao3xin4
跳跃	tiao4yue4
亭子	ting2zi5
停泊	ting2bo2
停顿	ting2dun4
停滞	ting2zhi4
挺拔	ting3ba2
通货膨胀	tong1huo4peng2zhang4
通缉	tong1ji1
通俗	tong1su2
通讯	tong1xun4
通用	tong1yong4
同胞	tong2bao1
同志	tong2zhi4
铜	tong2
童话	tong2hua4
统筹兼顾	tong3chou2-jian1gu4
统计	tong3ji4
统统	tong3tong3
统治	tong3zhi4
投机	tou2ji1
投票	tou2//piao4
投诉	tou2su4
投降	tou2xiang2
投掷	tou2zhi4
透露	tou4lu4
秃	tu1
突破	tu1//po4
图案	tu2an4
徒弟	tu2di5
途径	tu2jing4
涂抹	tu2mo3
土壤	tu3rang3
团结	tuan2jie2
团体	tuan2ti3
团圆	tuan2yuan2
推测	tui1ce4
推翻	tui1//fan1
推理	tui1li3
推论	tui1lun4
推销	tui1xiao1
吞吞吐吐	tun1tun1-tu3tu3
托运	tuo1yun4
拖延	tuo1yan2
脱离	tuo1li2
妥当	tuo3dang5
妥善	tuo3shan4
妥协	tuo3xie2
椭圆	tuo3yuan2
唾弃	tuo4qi4
挖掘	wa1jue2
哇	wa1
娃娃	wa2wa5
瓦解	wa3jie3
歪曲	wai1qu1
外表	wai4biao3
外行	wai4hang2
外界	wai4jie4
外向	wai4xiang4
丸	wan2
完备	wan2bei4
完毕	wan2bi4
玩弄	wan2nong4
玩意儿	wan2yi4r5
顽固	wan2gu4
顽强	wan2qiang2
挽回	wan3//hui2
挽救	wan3jiu4
惋惜	wan3xi1
万分	wan4fen1
往常	wang3chang2
往事	wang3shi4
妄想	wang4xiang3
危机	wei1ji1
威风	wei1feng1
威力	wei1li4
威望	wei1wang4
威信	wei1xin4
微不足道	wei1bu4zu2dao4
微观	wei1guan1
为难	wei2nan2
为期	wei2qi1
违背	wei2bei4
唯独	wei2du2
维持	wei2chi2
维护	wei2hu4
维生素	wei2sheng1su4
伪造	wei3zao4
委托	wei3tuo1
委员	wei3yuan2
卫星	wei4xing1
未免	wei4mian3
畏惧	wei4ju4
喂	wei4
蔚蓝	wei4lan2
慰问	wei4wen4
温带	wen1dai4
温和	wen1he2
文凭	wen2ping2
文物	wen2wu4
文献	wen2xian4
文雅	wen2ya3
文艺	wen2yi4
问世	wen4shi4
窝	wo1
乌黑	wu1hei1
污蔑	wu1mie4
诬陷	wu1xian4
无比	wu2bi3
无偿	wu2chang2
无耻	wu2chi3
无动于衷	wu2dong4-yu2zhong1
无非	wu2fei1
无辜	wu2gu1
无精打采	wu2jing1-da3cai3
无赖	wu2lai4
无理取闹	wu2li3-qu3nao4
无能为力	wu2neng2wei2li4
无穷无尽	wu2qiong2-wu2jin4
无微不至	wu2wei1-bu4zhi4
无忧无虑	wu2you1-wu2lü4
无知	wu2zhi1
武器	wu3qi4
武侠	wu3xia2
武装	wu3zhuang1
侮辱	wu3ru3
舞蹈	wu3dao3
务必	wu4bi4
物美价廉	wu4mei3-jia4lian2
物业	wu4ye4
物资	wu4zi1
误差	wu4cha1
误解	wu4jie3
夕阳	xi1yang2
昔日	xi1ri4
牺牲	xi1sheng1
溪	xi1
熄灭	xi1mie4
膝盖	xi1gai4
习俗	xi2su2
袭击	xi2ji1
媳妇	xi2fu4
喜闻乐见	xi3wen2-le4jian4
喜悦	xi3yue4
系列	xi4lie4
细胞	xi4bao1
细菌	xi4jun1
细致	xi4zhi4
峡谷	xia2gu3
狭隘	xia2ai4
狭窄	xia2zhai3
霞	xia2
下属	xia4shu3
先进	xian1jin4
先前	xian1qian2
纤维	xian1wei2
掀起	xian1qi3
鲜明	xian1ming2
闲话	xian2hua4
贤惠	xian2hui4
弦	xian2
衔接	xian2jie1
嫌	xian2
嫌疑	xian2yi2
显著	xian3zhu4
现场	xian4chang3
现成	xian4cheng2
现状	xian4zhuang4
线索	xian4suo3
宪法	xian4fa3
陷害	xian4hai4
陷阱	xian4jing3
陷入	xian4ru4
馅儿	xian4r5
乡镇	xiang1zhen4
相差	xiang1cha4
相等	xiang1deng3
相辅相成	xiang1fu3-xiang1cheng2
相应	xiang1ying4
镶嵌	xiang1qian4
响亮	xiang3liang4
响应	xiang3ying4
想方设法	xiang3fang1-she4fa3
向导	xiang4dao3
向来	xiang4lai2
向往	xiang4wang3
巷	xiang4
相声	xiang4sheng5
削	xiao1
消除	xiao1chu2
消毒	xiao1du2
消防	xiao1fang2
消耗	xiao1hao4
消灭	xiao1mie4
销毁	xiao1hui3
潇洒	xiao1sa3
小心翼翼	xiao3xin1-yi4yi4
肖像	xiao4xiang4
效益	xiao4yi4
协会	xie2hui4
协商	xie2shang1
协调	xie2tiao2
协议	xie2yi4
协助	xie2zhu4
携带	xie2dai4
泄露	xie4lu4
泄气	xie4qi4
屑	xie4
谢绝	xie4jue2
心得	xin1de2
心甘情愿	xin1gan1-qing2yuan4
心灵	xin1ling2
心态	xin1tai4
心疼	xin1teng2
心血	xin1xue4
心眼儿	xin1yan3r5
辛勤	xin1qin2
欣慰	xin1wei4
欣欣向荣	xin1xin1-xiang4rong2
新陈代谢	xin1chen2-dai4xie4
新郎	xin1lang2
新娘	xin1niang2
新颖	xin1ying3
薪水	xin1shui5
信赖	xin4lai4
信念	xin4nian4
信仰	xin4yang3
信誉	xin4yu4
兴隆	xing1long2
兴旺	xing1wang4
腥	xing1
刑事	xing2shi4
行政	xing2zheng4
形态	xing2tai4
兴高采烈	xing4gao1-cai3lie4
兴致勃勃	xing4zhi4-bo2bo2
性感	xing4gan3
性命	xing4ming4
性能	xing4neng2
凶恶	xiong1e4
凶手	xiong1shou3
汹涌	xiong1yong3
胸怀	xiong1huai2
胸膛	xiong1tang2
雄厚	xiong2hou4
雄伟	xiong2wei3
修复	xiu1fu4
修建	xiu1jian4
修养	xiu1yang3
羞耻	xiu1chi3
绣	xiu4
嗅觉	xiu4jue2
须知	xu1zhi1
虚假	xu1jia3
虚荣	xu1rong2
虚伪	xu1wei3
需求	xu1qiu2
许可	xu3ke3
序言	xu4yan2
畜牧	xu4mu4
酗酒	xu4jiu3
宣誓	xuan1//shi4
宣扬	xuan1yang2
喧哗	xuan1hua2
悬挂	xuan2gua4
悬念	xuan2nian4
悬殊	xuan2shu1
悬崖峭壁	xuan2ya2-qiao4bi4
旋律	xuan2lü4
旋转	xuan2zhuan3
选拔	xuan3ba2
选举	xuan3ju3
选手	xuan3shou3
炫耀	xuan4yao4
削弱	xue1ruo4
学说	xue2shuo1
学位	xue2wei4
雪上加霜	xue3shang4-jia1shuang1
血压	xue4ya1
熏陶	xun1tao2
寻觅	xun2mi4
巡逻	xun2luo2
循环	xun2huan2
循序渐进	xun2xu4-jian4jin4
压迫	ya1po4
压岁钱	ya1sui4qian2
压缩	ya1suo1
压抑	ya1yi4
压榨	ya1zha4
压制	ya1zhi4
鸦雀无声	ya1que4-wu2sheng1
亚军	ya4jun1
烟花爆竹	yan1 hua1 bao4 zhu2
淹没	yan1mo4
延期	yan2//qi1
延伸	yan2shen1
延续	yan2xu4
严寒	yan2han2
严禁	yan2jin4
严峻	yan2jun4
严厉	yan2li4
严密	yan2mi4
言论	yan2lun4
岩石	yan2shi2
炎热	yan2re4
沿海	yan2hai3
掩盖	yan3gai4
掩护	yan3hu4
掩饰	yan3shi4
眼光	yan3guang1
眼色	yan3se4
眼神	yan3shen2
演变	yan3bian4
演习	yan3xi2
演绎	yan3yi4
演奏	yan3zou4
厌恶	yan4wu4
验收	yan4shou1
验证	yan4zheng4
氧气	yang3qi4
样品	yang4pin3
谣言	yao2yan2
摇摆	yao2bai3
摇滚	yao2gun3
遥控	yao2kong4
遥远	yao2yuan3
要点	yao4dian3
要命	yao4ming4
要素	yao4su4
耀眼	yao4yan3
野蛮	ye3man2
野心	ye3xin1
液体	ye4ti3
一度	yi1du4
一帆风顺	yi1fan1-feng1shun4
一贯	yi1guan4
一举两得	yi1ju3-liang3de2
一流	yi1liu2
一目了然	yi1mu4-liao3ran2
一如既往	yi1ru2-ji4wang3
一丝不苟	yi1si1-bu4gou3
一向	yi1xiang4
衣裳	yi1shang5
依旧	yi1jiu4
依据	yi1ju4
依靠	yi1kao4
依赖	yi1lai4
依托	yi1tuo1
仪器	yi2qi4
仪式	yi2shi4
遗产	yi2chan3
遗传	yi2chuan2
遗留	yi2liu2
遗失	yi2shi1
疑惑	yi2huo4
以便	yi3bian4
以免	yi3mian3
以往	yi3wang3
以至	yi3zhi4
以致	yi3zhi4
亦	yi4
异常	yi4chang2
意料	yi4liao4
意识	yi4shi5
意图	yi4tu2
意味着	yi4wei4zhe5
意向	yi4xiang4
意志	yi4zhi4
毅力	yi4li4
毅然	yi4ran2
翼	yi4
阴谋	yin1mou2
音响	yin1xiang3
引导	yin3dao3
引擎	yin3qing2
引用	yin3yong4
饮食	yin3shi2
隐蔽	yin3bi4
隐患	yin3huan4
隐瞒	yin3man2
隐私	yin3si1
隐约	yin3yue1
英明	ying1ming2
英勇	ying1yong3
婴儿	ying1er2
迎面	ying2//mian4
盈利	ying2li4
应酬	ying4chou5
应邀	ying4yao1
拥护	yong1hu4
拥有	yong1you3
庸俗	yong1su2
永恒	yong3heng2
勇于	yong3yu2
涌现	yong3xian4
踊跃	yong3yue4
用户	yong4hu4
优胜劣汰	you1sheng4-lie4tai4
优先	you1xian1
优异	you1yi4
优越	you1yue4
忧郁	you1yu4
犹如	you2ru2
油腻	you2ni4
油漆	you2qi1
有条不紊	you3tiao2-bu4wen3
幼稚	you4zhi4
诱惑	you4huo4
渔民	yu2min2
愚蠢	yu2chun3
愚昧	yu2mei4
舆论	yu2lun4
与日俱增	yu3ri4-ju4zeng1
宇宙	yu3zhou4
羽绒服	yu3rong2fu2
玉	yu4
预料	yu4liao4
预期	yu4qi1
预算	yu4suan4
预先	yu4xian1
预言	yu4yan2
预兆	yu4zhao4
欲望	yu4wang4
寓言	yu4yan2
愈	yu4
冤枉	yuan1wang5
元首	yuan2shou3
元素	yuan2su4
元宵节	Yuan2xiao1jie2
园林	yuan2lin2
原告	yuan2gao4
原理	yuan2li3
原始	yuan2shi3
原先	yuan2xian1
圆满	yuan2man3
缘故	yuan2gu4
源泉	yuan2quan2
约束	yue1shu4
乐谱	yue4pu3
岳母	yue4mu3
孕育	yun4yu4
运算	yun4suan4
运行	yun4xing2
酝酿	yun4niang4
蕴藏	yun4cang2
熨	yun4
杂技	za2ji4
杂交	za2jiao1
砸	za2
咋	za3
灾难	zai1nan4
栽培	zai1pei2
宰	zai3
再接再厉	zai4jie1-zai4li4
在意	zai4//yi4
攒	zan3
暂且	zan4qie3
赞叹	zan4tan4
赞助	zan4zhu4
遭受	zao1shou4
遭殃	zao1//yang1
遭遇	zao1yu4
糟蹋	zao1ta5
造型	zao4xing2
噪音	zao4yin1
责怪	ze2guai4
贼	zei2
增添	zeng1tian1
赠送	zeng4song4
扎	zha1
扎实	zha1shi5
渣	zha1
眨	zha3
诈骗	zha4pian4
摘要	zhai1yao4
债券	zhai4quan4
沾光	zhan1//guang1
瞻仰	zhan1yang3
斩钉截铁	zhan3ding1-jie2tie3
展示	zhan3shi4
展望	zhan3wang4
展现	zhan3xian4
崭新	zhan3xin1
占据	zhan4ju4
占领	zhan4ling3
战斗	zhan4dou4
战略	zhan4lüe4
战术	zhan4shu4
战役	zhan4yi4
章程	zhang1cheng2
帐篷	zhang4peng5
障碍	zhang4ai4
招标	zhao1//biao1
招收	zhao1shou1
朝气蓬勃	zhao1qi4-peng2bo2
着迷	zhao2//mi2
沼泽	zhao3ze2
照样	zhao4yang4
照耀	zhao4yao4
折腾	zhe1teng5
遮挡	zhe1dang3
折	zhe2
折磨	zhe2mo5
侦探	zhen1tan4
珍贵	zhen1gui4
珍稀	zhen1xi1
珍珠	zhen1zhu1
真理	zhen1li3
真相	zhen1xiang4
真挚	zhen1zhi4
斟酌	zhen1zhuo2
枕头	zhen3tou5
阵地	zhen4di4
阵容	zhen4rong2
振奋	zhen4fen4
振兴	zhen4xing1
震撼	zhen4han4
震惊	zhen4jing1
镇定	zhen4ding4
镇静	zhen4jing4
正月	zheng1yue4
争端	zheng1duan1
争夺	zheng1duo2
争气	zheng1//qi4
争先恐后	zheng1xian1-kong3hou4
争议	zheng1yi4
征服	zheng1fu2
征收	zheng1shou1
挣扎	zheng1zha2
蒸发	zheng1fa1
整顿	zheng3dun4
正当	zheng4dang1
正负	zheng4-fu4
正规	zheng4gui1
正经	zheng4jing5
正气	zheng4qi4
正义	zheng4yi4
正宗	zheng4zong1
证实	zheng4shi2
证书	zheng4shu1
郑重	zheng4zhong4
政策	zheng4ce4
政权	zheng4quan2
症状	zheng4zhuang4
之际	zhi1ji4
支撑	zhi1cheng1
支出	zhi1chu1
支流	zhi1liu2
支配	zhi1pei4
支援	zhi1yuan2
支柱	zhi1zhu4
枝	zhi1
知觉	zhi1jue2
知足常乐	zhi1zu2-chang2le4
脂肪	zhi1fang2
执行	zhi2xing2
执着	zhi2zhuo2
直播	zhi2bo1
直径	zhi2jing4
侄子	zhi2zi5
值班	zhi2//ban1
职能	zhi2neng2
职位	zhi2wei4
职务	zhi2wu4
殖民地	zhi2min2di4
指标	zhi3biao1
指定	zhi3ding4
指甲	zhi3jia5
指令	zhi3ling4
指南针	zhi3nan2zhen1
指示	zhi3shi4
指望	zhi3wang5
指责	zhi3ze2
志气	zhi4qi4
制裁	zhi4cai2
制服	zhi4fu2
制约	zhi4yue1
制止	zhi4zhi3
治安	zhi4an1
治理	zhi4li3
致辞	zhi4//ci2
致力	zhi4li4
致使	zhi4shi3
智力	zhi4li4
智能	zhi4neng2
智商	zhi4shang1
滞留	zhi4liu2
中断	zhong1duan4
中立	zhong1li4
中央	zhong1yang1
忠诚	zhong1cheng2
忠实	zhong1shi2
终点	zhong1dian3
终究	zhong1jiu1
终身	zhong1shen1
终止	zhong1zhi3
衷心	zhong1xin1
肿瘤	zhong3liu2
种子	zhong3zi5
种族	zhong3zu2
众所周知	zhong4suo3zhou1zhi1
种植	zhong4zhi2
重心	zhong4xin1
舟	zhou1
州	zhou1
周边	zhou1bian1
周密	zhou1mi4
周年	zhou1nian2
周期	zhou1qi1
周折	zhou1zhe2
周转	zhou1zhuan3
粥	zhou1
昼夜	zhou4ye4
皱纹	zhou4wen2
株	zhu1
诸位	zhu1wei4
逐年	zhu2nian2
主办	zhu3ban4
主导	zhu3dao3
主管	zhu3guan3
主流	zhu3liu2
主权	zhu3quan2
主义	zhu3yi4
拄	zhu3
嘱咐	zhu3fu5
助理	zhu4li3
助手	zhu4shou3
住宅	zhu4zhai2
注射	zhu4she4
注视	zhu4shi4
注释	zhu4shi4
注重	zhu4zhong4
驻扎	zhu4zha1
著作	zhu4zuo4
铸造	zhu4zao4
拽	zhuai1
拽	zhuai4
专长	zhuan1chang2
专程	zhuan1cheng2
专利	zhuan1li4
专题	zhuan1ti2
砖	zhuan1
转达	zhuan3da2
转让	zhuan3rang4
转移	zhuan3yi2
转折	zhuan3zhe2
传记	zhuan4ji4
庄稼	zhuang1jia5
庄严	zhuang1yan2
庄重	zhuang1zhong4
装备	zhuang1bei4
装卸	zhuang1xie4
壮观	zhuang4guan1
壮丽	zhuang4li4
壮烈	zhuang4lie4
幢	zhuang4
追悼	zhui1dao4
追究	zhui1jiu1
坠	zhui4
准则	zhun3ze2
卓越	zhuo2yue4
着手	zhuo2shou3
着想	zhuo2xiang3
着重	zhuo2zhong4
琢磨	zhuo2mo2
姿态	zi1tai4
资本	zi1ben3
资产	zi1chan3
资深	zi1shen1
资助	zi1zhu4
滋润	zi1run4
滋味	zi1wei4
子弹	zi3dan4
自卑	zi4bei1
自发	zi4fa1
自力更生	zi4li4-geng1sheng1
自满	zi4man3
自主	zi4zhu3
宗教	zong1jiao4
宗旨	zong1zhi3
棕色	zong1se4
踪迹	zong1ji4
总而言之	zong3er2yan2zhi1
总和	zong3he2
纵横	zong4heng2
走廊	zou3lang2
走漏	zou3lou4
走私	zou3//si1
揍	zou4
租赁	zu1lin4
足以	zu2yi3
阻碍	zu3ai4
阻拦	zu3lan2
阻挠	zu3nao2
祖父	zu3fu4
祖国	zu3guo2
祖先	zu3xian1
钻研	zuan1yan2
钻石	zuan4shi2
嘴唇	zui3chun2
罪犯	zui4fan4
尊严	zun1yan2
遵循	zun1xun2
作弊	zuo4//bi4
作废	zuo4fei4
作风	zuo4feng1
作息	zuo4-xi1
座右铭	zuo4you4ming2
做主	zuo4//zhu3
